job_id,title,company,location_city,location_country,posted_date,description,skills
JOB0292,BI Analyst,HCLTech,Pune,India,2025-07-13,"Responsibilities include:
- Experience with Spark
- Experience with Communication
- Experience with PyTorch
- Experience with Looker
- Experience with Scikit-learn
Strong communication skills required.","Communication,Spark,SQL,PyTorch,Power BI,Tableau,Data Warehousing,GCP,R,Looker,Scikit-learn,Excel"
JOB0293,BI Analyst,Tata Digital,Delhi,India,2025-07-22,"Responsibilities include:
- Experience with SQL
- Experience with Tableau
- Experience with Communication
- Experience with Statistics
- Experience with ML Ops
Strong communication skills required.","Communication,ML Ops,SQL,Matplotlib,Power BI,Tableau,Data Warehousing,Statistics,Looker,Excel"
JOB0294,BI Analyst,Infosys,Pune,India,2025-08-03,"Responsibilities include:
- Experience with A/B Testing
- Experience with Looker
- Experience with NumPy
- Experience with Tableau
- Experience with SQL
Strong communication skills required.","Communication,NumPy,SQL,Snowflake,Power BI,Tableau,A/B Testing,Data Warehousing,Git,Looker,Excel"
JOB0295,Business Analyst,Wipro,Pune,India,2025-08-16,"Responsibilities include:
- Experience with Excel
- Experience with GCP
- Experience with Statistics
- Experience with Power BI
- Experience with PyTorch
Strong communication skills required.","Communication,ML Ops,SQL,PyTorch,Matplotlib,Power BI,A/B Testing,Data Warehousing,GCP,Statistics,Data Cleaning,Excel"
JOB0296,Data Engineer,Swiggy,Pune,India,2025-07-20,"Responsibilities include:
- Experience with Snowflake
- Experience with ETL
- Experience with Airflow
- Experience with Python
- Experience with Databricks
Strong communication skills required.","Spark,Snowflake,BigQuery,NumPy,PyTorch,ETL,Git,Tableau,GCP,Data Warehousing,Airflow,AWS,Databricks,R,Python,Kubernetes,Docker,Azure"
JOB0297,BI Analyst,Tech Mahindra,Gurugram,India,2025-08-06,"Responsibilities include:
- Experience with Tableau
- Experience with Spark
- Experience with Looker
- Experience with SQL
- Experience with Excel
Strong communication skills required.","Communication,Spark,SQL,Matplotlib,Power BI,Tableau,Data Warehousing,Looker,Excel"
JOB0298,Data Scientist,Capgemini,Hyderabad,India,2025-08-12,"Responsibilities include:
- Experience with NLP
- Experience with Feature Engineering
- Experience with TensorFlow
- Experience with A/B Testing
- Experience with ETL
Strong communication skills required.","Pandas,TensorFlow,PyTorch,NLP,ETL,A/B Testing,Deep Learning,Statistics,Docker,R,Python,Feature Engineering,Scikit-learn,NumPy"
JOB0299,Data Analyst,Tata Digital,Bengaluru,India,2025-07-25,"Responsibilities include:
- Experience with Tableau
- Experience with Data Cleaning
- Experience with GCP
- Experience with Communication
- Experience with Statistics
Strong communication skills required.","Pandas,Communication,SQL,NLP,Power BI,Tableau,GCP,Statistics,Data Cleaning,AWS,Python,Docker,Excel"
JOB0300,BI Analyst,Wipro,Gurugram,India,2025-07-29,"Responsibilities include:
- Experience with Time Series
- Experience with Power BI
- Experience with Excel
- Experience with ML Ops
- Experience with Tableau
Strong communication skills required.","Time Series,Communication,ML Ops,SQL,Power BI,Tableau,Data Warehousing,Looker,Excel"
JOB0301,Data Analyst,Paytm,Hyderabad,India,2025-07-11,"Responsibilities include:
- Experience with Data Cleaning
- Experience with Excel
- Experience with Git
- Experience with Pandas
- Experience with Tableau
Strong communication skills required.","Pandas,Communication,SQL,Matplotlib,NLP,Power BI,Tableau,Git,Statistics,Data Cleaning,Airflow,Python,Excel"
JOB0302,Data Engineer,HCLTech,Pune,India,2025-07-28,"Responsibilities include:
- Experience with Git
- Experience with Azure
- Experience with Docker
- Experience with AWS
- Experience with GCP
Strong communication skills required.","Spark,Snowflake,BigQuery,SQL,NLP,ETL,Git,Power BI,GCP,Data Warehousing,Airflow,AWS,Databricks,Python,Kubernetes,Docker,Azure"
JOB0303,Data Engineer,Tech Mahindra,Mumbai,India,2025-07-19,"Responsibilities include:
- Experience with Azure
- Experience with Kubernetes
- Experience with SQL
- Experience with Spark
- Experience with ETL
Strong communication skills required.","Spark,Snowflake,BigQuery,Matplotlib,SQL,ETL,Git,Power BI,GCP,Data Warehousing,PyTorch,Airflow,AWS,Databricks,Python,Kubernetes,Docker,Azure"
JOB0304,Data Analyst,Infosys,Noida,India,2025-07-19,"Responsibilities include:
- Experience with Power BI
- Experience with TensorFlow
- Experience with Data Cleaning
- Experience with Scikit-learn
- Experience with Excel
Strong communication skills required.","Pandas,TensorFlow,SQL,NLP,Power BI,Tableau,Statistics,Data Cleaning,R,Python,Looker,Scikit-learn,Excel"
JOB0305,Machine Learning Engineer,Zomato,Delhi,India,2025-08-12,"Responsibilities include:
- Experience with ML Ops
- Experience with GCP
- Experience with Airflow
- Experience with Azure
- Experience with Kubernetes
Strong communication skills required.","TensorFlow,Excel,ML Ops,PyTorch,Snowflake,GCP,Airflow,AWS,Databricks,Data Cleaning,Python,Scikit-learn,Docker,Azure,Kubernetes"
JOB0306,Machine Learning Engineer,Flipkart,Bengaluru,India,2025-07-29,"Responsibilities include:
- Experience with Matplotlib
- Experience with ML Ops
- Experience with Python
- Experience with Tableau
- Experience with Airflow
Strong communication skills required.","TensorFlow,ML Ops,PyTorch,Matplotlib,SQL,Tableau,GCP,Deep Learning,Airflow,AWS,Python,Looker,Scikit-learn,Docker,Azure,Kubernetes"
JOB0307,Machine Learning Engineer,Reliance Jio,Gurugram,India,2025-07-04,"Responsibilities include:
- Experience with GCP
- Experience with Kubernetes
- Experience with Snowflake
- Experience with Communication
- Experience with Git
Strong communication skills required.","TensorFlow,Communication,ML Ops,PyTorch,Snowflake,ETL,Git,GCP,Data Warehousing,Airflow,AWS,Python,Scikit-learn,Docker,Azure,Kubernetes"
JOB0308,Data Engineer,Reliance Jio,Bengaluru,India,2025-08-06,"Responsibilities include:
- Experience with Git
- Experience with Power BI
- Experience with Databricks
- Experience with NumPy
- Experience with BigQuery
Strong communication skills required.","Spark,Snowflake,BigQuery,NumPy,ETL,Git,Power BI,GCP,Data Warehousing,A/B Testing,Airflow,AWS,Databricks,Python,Kubernetes,Docker,Azure"
JOB0309,Data Analyst,Infosys,Noida,India,2025-08-13,"Responsibilities include:
- Experience with SQL
- Experience with Power BI
- Experience with Time Series
- Experience with Python
- Experience with Tableau
Strong communication skills required.","Pandas,Time Series,TensorFlow,Snowflake,SQL,Power BI,Tableau,Deep Learning,Statistics,Data Cleaning,Python,Looker,Excel"
JOB0310,BI Analyst,Reliance Jio,Noida,India,2025-07-21,"Responsibilities include:
- Experience with Looker
- Experience with Excel
- Experience with Python
- Experience with Airflow
- Experience with Time Series
Strong communication skills required.","Time Series,Communication,SQL,Power BI,Tableau,Data Warehousing,Airflow,AWS,Python,Looker,Excel"
JOB0311,Machine Learning Engineer,Wipro,Pune,India,2025-08-06,"Responsibilities include:
- Experience with Kubernetes
- Experience with ML Ops
- Experience with GCP
- Experience with Looker
- Experience with Airflow
Strong communication skills required.","TensorFlow,ML Ops,PyTorch,Power BI,GCP,Airflow,AWS,Python,Looker,Scikit-learn,Docker,Azure,Kubernetes"
JOB0312,Machine Learning Engineer,Swiggy,Mumbai,India,2025-08-11,"Responsibilities include:
- Experience with Airflow
- Experience with Git
- Experience with ML Ops
- Experience with AWS
- Experience with Scikit-learn
Strong communication skills required.","TensorFlow,NumPy,ML Ops,PyTorch,BigQuery,SQL,Git,GCP,Airflow,AWS,Python,Looker,Scikit-learn,Docker,Azure,Kubernetes"
JOB0313,Data Engineer,Tata Digital,Noida,India,2025-07-26,"Responsibilities include:
- Experience with AWS
- Experience with Spark
- Experience with Airflow
- Experience with Data Cleaning
- Experience with Databricks
Strong communication skills required.","Spark,Snowflake,BigQuery,Matplotlib,SQL,ETL,Git,Scikit-learn,GCP,Data Warehousing,Airflow,AWS,Databricks,Data Cleaning,Python,Kubernetes,Docker,Azure"
JOB0314,Business Analyst,Flipkart,Mumbai,India,2025-08-01,"Responsibilities include:
- Experience with SQL
- Experience with A/B Testing
- Experience with Deep Learning
- Experience with Power BI
- Experience with Excel
Strong communication skills required.","Time Series,Communication,SQL,Power BI,A/B Testing,Deep Learning,Statistics,Data Cleaning,Excel"
JOB0315,Business Analyst,HCLTech,Noida,India,2025-08-11,"Responsibilities include:
- Experience with A/B Testing
- Experience with AWS
- Experience with Data Cleaning
- Experience with Excel
- Experience with Statistics
Strong communication skills required.","Communication,SQL,Power BI,A/B Testing,Statistics,Data Cleaning,AWS,Scikit-learn,Excel"
JOB0316,Business Analyst,Reliance Jio,Bengaluru,India,2025-08-20,"Responsibilities include:
- Experience with Looker
- Experience with Statistics
- Experience with SQL
- Experience with Excel
- Experience with A/B Testing
Strong communication skills required.","TensorFlow,Communication,SQL,Power BI,A/B Testing,Tableau,Statistics,Data Cleaning,Looker,Excel"
JOB0317,BI Analyst,Wipro,Bengaluru,India,2025-07-13,"Responsibilities include:
- Experience with Communication
- Experience with Feature Engineering
- Experience with Excel
- Experience with NLP
- Experience with Data Warehousing
Strong communication skills required.","Communication,SQL,NLP,Power BI,Tableau,Data Warehousing,R,Feature Engineering,Looker,Excel"
JOB0318,Data Scientist,Paytm,Mumbai,India,2025-07-30,"Responsibilities include:
- Experience with Deep Learning
- Experience with Databricks
- Experience with R
- Experience with NumPy
- Experience with PyTorch
Strong communication skills required.","Pandas,TensorFlow,PyTorch,NLP,Power BI,Deep Learning,Statistics,Databricks,Data Cleaning,R,Python,Feature Engineering,Scikit-learn,NumPy,BigQuery"
JOB0319,Machine Learning Engineer,Paytm,Chennai,India,2025-07-11,"Responsibilities include:
- Experience with Time Series
- Experience with GCP
- Experience with Kubernetes
- Experience with Excel
- Experience with Python
Strong communication skills required.","Time Series,TensorFlow,Excel,ML Ops,PyTorch,NLP,GCP,Airflow,AWS,Python,Feature Engineering,Scikit-learn,Docker,Azure,Kubernetes"
JOB0320,Data Scientist,Tech Mahindra,Gurugram,India,2025-07-15,"Responsibilities include:
- Experience with Python
- Experience with Pandas
- Experience with Scikit-learn
- Experience with NumPy
- Experience with Statistics
Strong communication skills required.","Pandas,TensorFlow,Azure,PyTorch,NLP,ETL,Deep Learning,Statistics,Python,Feature Engineering,Scikit-learn,NumPy,BigQuery"
JOB0321,Data Scientist,HCLTech,Pune,India,2025-07-01,"Responsibilities include:
- Experience with Scikit-learn
- Experience with NumPy
- Experience with Feature Engineering
- Experience with ETL
- Experience with Deep Learning
Strong communication skills required.","Pandas,TensorFlow,PyTorch,NLP,ETL,Looker,Deep Learning,Statistics,Airflow,Python,Feature Engineering,Scikit-learn,NumPy"
JOB0322,Machine Learning Engineer,Zomato,Chennai,India,2025-07-17,"Responsibilities include:
- Experience with AWS
- Experience with Python
- Experience with GCP
- Experience with Azure
- Experience with Spark
Strong communication skills required.","TensorFlow,Spark,ML Ops,PyTorch,Communication,NLP,GCP,Airflow,AWS,Python,Scikit-learn,Docker,Azure,Kubernetes"
JOB0323,Data Analyst,Reliance Jio,Chennai,India,2025-08-11,"Responsibilities include:
- Experience with SQL
- Experience with Statistics
- Experience with ETL
- Experience with Excel
- Experience with Scikit-learn
Strong communication skills required.","Pandas,SQL,Power BI,Tableau,ETL,Statistics,Data Cleaning,Docker,Python,Scikit-learn,Excel,BigQuery"
JOB0324,Business Analyst,Accenture,Mumbai,India,2025-07-10,"Responsibilities include:
- Experience with Excel
- Experience with Statistics
- Experience with A/B Testing
- Experience with Data Cleaning
- Experience with Communication
Strong communication skills required.","Time Series,Communication,ML Ops,SQL,Power BI,A/B Testing,Statistics,Data Cleaning,R,Excel"
JOB0325,Data Engineer,Tech Mahindra,Bengaluru,India,2025-08-01,"Responsibilities include:
- Experience with Snowflake
- Experience with Git
- Experience with Statistics
- Experience with Airflow
- Experience with Python
Strong communication skills required.","Spark,Snowflake,BigQuery,Scikit-learn,PyTorch,ETL,Git,ML Ops,GCP,Data Warehousing,Statistics,Airflow,AWS,Databricks,Python,Kubernetes,Docker,Azure"
JOB0326,Data Scientist,Tech Mahindra,Delhi,India,2025-07-23,"Responsibilities include:
- Experience with TensorFlow
- Experience with Statistics
- Experience with PyTorch
- Experience with NLP
- Experience with Databricks
Strong communication skills required.","Pandas,TensorFlow,PyTorch,Matplotlib,NLP,Data Warehousing,Deep Learning,Statistics,Databricks,Airflow,Python,Feature Engineering,Scikit-learn,NumPy"
JOB0327,Data Scientist,Tech Mahindra,Chennai,India,2025-07-06,"Responsibilities include:
- Experience with NLP
- Experience with Statistics
- Experience with Deep Learning
- Experience with Feature Engineering
- Experience with NumPy
Strong communication skills required.","Pandas,TensorFlow,ML Ops,PyTorch,NLP,Deep Learning,Statistics,Data Cleaning,AWS,Python,Feature Engineering,Scikit-learn,NumPy"
JOB0328,BI Analyst,Zomato,Mumbai,India,2025-07-08,"Responsibilities include:
- Experience with Communication
- Experience with R
- Experience with Power BI
- Experience with Looker
- Experience with Azure
Strong communication skills required.","Time Series,Communication,SQL,Power BI,Tableau,Data Warehousing,Docker,R,Looker,Kubernetes,Excel,Azure"
JOB0329,Data Engineer,Reliance Jio,Noida,India,2025-07-20,"Responsibilities include:
- Experience with GCP
- Experience with Databricks
- Experience with Azure
- Experience with Python
- Experience with Airflow
Strong communication skills required.","Git,Data Warehousing,AWS,Kubernetes,Azure,Spark,Snowflake,NLP,ETL,Tableau,Python,Feature Engineering,BigQuery,GCP,Databricks,Docker,Pandas,SQL,Airflow"
JOB0330,Data Engineer,Infosys,Pune,India,2025-08-01,"Responsibilities include:
- Experience with Time Series
- Experience with Python
- Experience with SQL
- Experience with BigQuery
- Experience with AWS
Strong communication skills required.","Time Series,Spark,Snowflake,BigQuery,NumPy,NLP,ETL,Git,SQL,GCP,Data Warehousing,Airflow,AWS,Databricks,Python,Kubernetes,Docker,Azure"
JOB0331,Data Scientist,Zomato,Pune,India,2025-08-20,"Responsibilities include:
- Experience with Deep Learning
- Experience with Scikit-learn
- Experience with NumPy
- Experience with Feature Engineering
- Experience with Python
Strong communication skills required.","Pandas,TensorFlow,PyTorch,NLP,Looker,Tableau,Deep Learning,Statistics,Python,Feature Engineering,Scikit-learn,NumPy"
JOB0332,Machine Learning Engineer,Tata Digital,Noida,India,2025-07-03,"Responsibilities include:
- Experience with GCP
- Experience with Azure
- Experience with R
- Experience with PyTorch
- Experience with Time Series
Strong communication skills required.","Time Series,TensorFlow,ML Ops,PyTorch,A/B Testing,GCP,Airflow,AWS,R,Python,Scikit-learn,Docker,Azure,Kubernetes"
JOB0333,Data Engineer,Tech Mahindra,Bengaluru,India,2025-08-16,"Responsibilities include:
- Experience with Matplotlib
- Experience with BigQuery
- Experience with Git
- Experience with Data Warehousing
- Experience with Deep Learning
Strong communication skills required.","TensorFlow,Spark,Snowflake,BigQuery,Matplotlib,ETL,Git,GCP,Data Warehousing,Deep Learning,Airflow,AWS,Databricks,Python,Kubernetes,Docker,Azure"
JOB0334,Business Analyst,Infosys,Pune,India,2025-07-03,"Responsibilities include:
- Experience with Excel
- Experience with AWS
- Experience with A/B Testing
- Experience with Statistics
- Experience with BigQuery
Strong communication skills required.","TensorFlow,Communication,Azure,SQL,Power BI,A/B Testing,Statistics,Data Cleaning,AWS,Excel,BigQuery"
JOB0335,Data Scientist,Zomato,Chennai,India,2025-07-23,"Responsibilities include:
- Experience with Matplotlib
- Experience with NumPy
- Experience with PyTorch
- Experience with Scikit-learn
- Experience with Pandas
Strong communication skills required.","Pandas,TensorFlow,PyTorch,Matplotlib,NLP,GCP,Deep Learning,Statistics,R,Python,Feature Engineering,Scikit-learn,NumPy"
JOB0336,BI Analyst,Infosys,Pune,India,2025-07-24,"Responsibilities include:
- Experience with Data Warehousing
- Experience with Communication
- Experience with Excel
- Experience with Kubernetes
- Experience with Data Cleaning
Strong communication skills required.","Communication,SQL,Power BI,Tableau,Data Warehousing,Data Cleaning,Looker,Kubernetes,Excel"
JOB0337,Data Engineer,Tata Digital,Bengaluru,India,2025-08-14,"Responsibilities include:
- Experience with Python
- Experience with Snowflake
- Experience with Statistics
- Experience with Git
- Experience with Data Warehousing
Strong communication skills required.","Spark,Snowflake,BigQuery,ETL,Git,A/B Testing,GCP,Data Warehousing,Statistics,Airflow,AWS,Databricks,Python,Kubernetes,Docker,Azure"
JOB0338,Data Engineer,Accenture,Pune,India,2025-08-14,"Responsibilities include:
- Experience with ETL
- Experience with Databricks
- Experience with Airflow
- Experience with Git
- Experience with AWS
Strong communication skills required.","Spark,Snowflake,BigQuery,ETL,Git,GCP,Data Warehousing,Deep Learning,Airflow,AWS,Databricks,Statistics,Python,Kubernetes,Docker,Azure"
JOB0339,BI Analyst,Swiggy,Pune,India,2025-07-07,"Responsibilities include:
- Experience with Communication
- Experience with Looker
- Experience with Excel
- Experience with Power BI
- Experience with Data Warehousing
Strong communication skills required.","Pandas,Communication,SQL,PyTorch,Power BI,Tableau,Data Warehousing,Looker,Excel"
JOB0340,Business Analyst,Paytm,Gurugram,India,2025-08-15,"Responsibilities include:
- Experience with Matplotlib
- Experience with Statistics
- Experience with A/B Testing
- Experience with Excel
- Experience with TensorFlow
Strong communication skills required.","TensorFlow,Communication,SQL,Matplotlib,Power BI,A/B Testing,GCP,Statistics,Data Cleaning,R,Docker,Excel"
JOB0341,Data Analyst,Infosys,Hyderabad,India,2025-08-06,"Responsibilities include:
- Experience with Kubernetes
- Experience with Communication
- Experience with Matplotlib
- Experience with SQL
- Experience with Deep Learning
Strong communication skills required.","Pandas,Communication,ML Ops,SQL,Matplotlib,Power BI,Tableau,Deep Learning,Statistics,Data Cleaning,Python,Kubernetes,Excel"
JOB0342,Business Analyst,Zomato,Mumbai,India,2025-07-04,"Responsibilities include:
- Experience with Communication
- Experience with A/B Testing
- Experience with Matplotlib
- Experience with Statistics
- Experience with Data Cleaning
Strong communication skills required.","Communication,SQL,Matplotlib,Power BI,A/B Testing,Statistics,Data Cleaning,Feature Engineering,Excel"
JOB0343,Machine Learning Engineer,Infosys,Hyderabad,India,2025-08-18,"Responsibilities include:
- Experience with Docker
- Experience with Kubernetes
- Experience with PyTorch
- Experience with Airflow
- Experience with Scikit-learn
Strong communication skills required.","TensorFlow,ML Ops,PyTorch,Tableau,GCP,Airflow,AWS,R,Python,Scikit-learn,Docker,Azure,Kubernetes"
JOB0344,Machine Learning Engineer,Capgemini,Mumbai,India,2025-07-06,"Responsibilities include:
- Experience with Statistics
- Experience with Airflow
- Experience with Power BI
- Experience with Kubernetes
- Experience with Azure
Strong communication skills required.","TensorFlow,NumPy,ML Ops,PyTorch,Power BI,GCP,Statistics,Airflow,AWS,Data Cleaning,Python,Scikit-learn,Docker,Azure,Kubernetes"
JOB0345,Machine Learning Engineer,Infosys,Pune,India,2025-07-09,"Responsibilities include:
- Experience with Airflow
- Experience with Scikit-learn
- Experience with AWS
- Experience with Azure
- Experience with Docker
Strong communication skills required.","TensorFlow,NumPy,ML Ops,PyTorch,Power BI,GCP,Airflow,AWS,Python,Scikit-learn,Docker,Azure,Kubernetes"
JOB0346,Data Scientist,Paytm,Noida,India,2025-08-09,"Responsibilities include:
- Experience with ML Ops
- Experience with Databricks
- Experience with Scikit-learn
- Experience with TensorFlow
- Experience with Statistics
Strong communication skills required.","Pandas,TensorFlow,ML Ops,PyTorch,NLP,Deep Learning,Statistics,Databricks,Python,Feature Engineering,Scikit-learn,NumPy"
JOB0347,Machine Learning Engineer,Infosys,Bengaluru,India,2025-07-17,"Responsibilities include:
- Experience with Docker
- Experience with Scikit-learn
- Experience with Python
- Experience with Azure
- Experience with Kubernetes
Strong communication skills required.","TensorFlow,Communication,ML Ops,PyTorch,GCP,Data Warehousing,Airflow,AWS,R,Python,Feature Engineering,Scikit-learn,Docker,Azure,Kubernetes"
JOB0348,Data Scientist,Reliance Jio,Chennai,India,2025-08-03,"Responsibilities include:
- Experience with Azure
- Experience with NLP
- Experience with Python
- Experience with Statistics
- Experience with Databricks
Strong communication skills required.","Pandas,TensorFlow,PyTorch,NLP,Deep Learning,Statistics,Databricks,Python,Feature Engineering,Scikit-learn,NumPy,Azure"
JOB0349,Data Scientist,Tata Digital,Bengaluru,India,2025-08-11,"Responsibilities include:
- Experience with TensorFlow
- Experience with Statistics
- Experience with Git
- Experience with Matplotlib
- Experience with Scikit-learn
Strong communication skills required.","Pandas,TensorFlow,PyTorch,Matplotlib,NLP,Git,Deep Learning,Statistics,Python,Feature Engineering,Scikit-learn,NumPy,Kubernetes"
JOB0350,Business Analyst,Reliance Jio,Bengaluru,India,2025-07-15,"Responsibilities include:
- Experience with Data Cleaning
- Experience with AWS
- Experience with Excel
- Experience with SQL
- Experience with Feature Engineering
Strong communication skills required.","Communication,SQL,Power BI,A/B Testing,Tableau,Deep Learning,Statistics,Data Cleaning,Airflow,AWS,Feature Engineering,Excel"
JOB0351,Machine Learning Engineer,Infosys,Chennai,India,2025-08-01,"Responsibilities include:
- Experience with AWS
- Experience with TensorFlow
- Experience with Python
- Experience with Docker
- Experience with Azure
Strong communication skills required.","TensorFlow,ML Ops,PyTorch,Power BI,GCP,Airflow,AWS,Data Cleaning,Python,Scikit-learn,Docker,Azure,Kubernetes"
JOB0352,Data Analyst,Reliance Jio,Mumbai,India,2025-08-05,"Responsibilities include:
- Experience with Statistics
- Experience with BigQuery
- Experience with Pandas
- Experience with Power BI
- Experience with Data Cleaning
Strong communication skills required.","Pandas,Azure,SQL,Power BI,Tableau,Statistics,Data Cleaning,Python,Looker,Excel,BigQuery"
JOB0353,Machine Learning Engineer,Reliance Jio,Chennai,India,2025-08-19,"Responsibilities include:
- Experience with PyTorch
- Experience with Scikit-learn
- Experience with Python
- Experience with Kubernetes
- Experience with TensorFlow
Strong communication skills required.","TensorFlow,Communication,ML Ops,PyTorch,Spark,Power BI,A/B Testing,GCP,Airflow,AWS,Python,Feature Engineering,Scikit-learn,Docker,Azure,Kubernetes"
JOB0354,Business Analyst,Tech Mahindra,Chennai,India,2025-07-19,"Responsibilities include:
- Experience with Data Cleaning
- Experience with SQL
- Experience with Statistics
- Experience with NumPy
- Experience with Looker
Strong communication skills required.","Communication,NumPy,SQL,Matplotlib,Power BI,A/B Testing,Statistics,Data Cleaning,R,Looker,Excel"
JOB0355,BI Analyst,Accenture,Gurugram,India,2025-07-08,"Responsibilities include:
- Experience with Tableau
- Experience with ML Ops
- Experience with Data Warehousing
- Experience with Communication
- Experience with Looker
Strong communication skills required.","Communication,ML Ops,SQL,Snowflake,Power BI,Tableau,Data Warehousing,Deep Learning,Airflow,Feature Engineering,Looker,Excel"
JOB0356,Machine Learning Engineer,Tech Mahindra,Delhi,India,2025-08-07,"Responsibilities include:
- Experience with Docker
- Experience with TensorFlow
- Experience with R
- Experience with Airflow
- Experience with Python
Strong communication skills required.","TensorFlow,ML Ops,PyTorch,Git,GCP,Data Warehousing,Airflow,AWS,R,Python,Scikit-learn,Docker,Azure,Kubernetes"
JOB0357,Machine Learning Engineer,Capgemini,Pune,India,2025-08-07,"Responsibilities include:
- Experience with GCP
- Experience with Scikit-learn
- Experience with Python
- Experience with Docker
- Experience with Tableau
Strong communication skills required.","Time Series,TensorFlow,ML Ops,PyTorch,Power BI,Tableau,GCP,Airflow,AWS,Python,Scikit-learn,Docker,Azure,Kubernetes"
JOB0358,BI Analyst,Swiggy,Noida,India,2025-08-08,"Responsibilities include:
- Experience with Tableau
- Experience with Data Cleaning
- Experience with SQL
- Experience with Communication
- Experience with Power BI
Strong communication skills required.","TensorFlow,Communication,SQL,Power BI,Tableau,Data Warehousing,Statistics,Data Cleaning,Looker,Excel"
JOB0359,BI Analyst,Capgemini,Mumbai,India,2025-08-05,"Responsibilities include:
- Experience with Power BI
- Experience with BigQuery
- Experience with Excel
- Experience with Tableau
- Experience with Data Warehousing
Strong communication skills required.","Communication,Snowflake,SQL,Power BI,Tableau,Data Warehousing,GCP,Looker,Kubernetes,Excel,BigQuery"
JOB0360,Business Analyst,Capgemini,Pune,India,2025-08-11,"Responsibilities include:
- Experience with Data Cleaning
- Experience with SQL
- Experience with Azure
- Experience with Statistics
- Experience with A/B Testing
Strong communication skills required.","Communication,SQL,Power BI,A/B Testing,Statistics,Data Cleaning,Looker,Docker,Excel,Azure"
JOB0361,BI Analyst,Tech Mahindra,Noida,India,2025-08-17,"Responsibilities include:
- Experience with Python
- Experience with Communication
- Experience with Time Series
- Experience with ETL
- Experience with Looker
Strong communication skills required.","Time Series,Communication,ML Ops,SQL,Power BI,Tableau,ETL,Data Warehousing,Python,Looker,Excel"
JOB0362,Data Analyst,Accenture,Bengaluru,India,2025-07-18,"Responsibilities include:
- Experience with Power BI
- Experience with Pandas
- Experience with ETL
- Experience with Tableau
- Experience with Statistics
Strong communication skills required.","Pandas,SQL,Power BI,Tableau,ETL,A/B Testing,Statistics,Data Cleaning,Python,Excel,BigQuery"
JOB0363,BI Analyst,Paytm,Bengaluru,India,2025-07-29,"Responsibilities include:
- Experience with Excel
- Experience with Power BI
- Experience with Data Warehousing
- Experience with Looker
- Experience with Tableau
Strong communication skills required.","Time Series,Communication,SQL,Power BI,Tableau,Data Warehousing,Looker,Docker,Excel"
JOB0364,Machine Learning Engineer,Reliance Jio,Gurugram,India,2025-08-20,"Responsibilities include:
- Experience with Airflow
- Experience with Kubernetes
- Experience with Docker
- Experience with Feature Engineering
- Experience with GCP
Strong communication skills required.","TensorFlow,Communication,ML Ops,PyTorch,SQL,GCP,Airflow,AWS,Data Cleaning,Python,Feature Engineering,Scikit-learn,Docker,Azure,Kubernetes"
JOB0365,BI Analyst,Tata Digital,Bengaluru,India,2025-08-17,"Responsibilities include:
- Experience with Databricks
- Experience with Power BI
- Experience with Data Warehousing
- Experience with Docker
- Experience with Deep Learning
Strong communication skills required.","Time Series,Communication,SQL,Power BI,Tableau,Data Warehousing,Deep Learning,Databricks,Looker,Docker,Excel"
JOB0366,Data Engineer,Flipkart,Gurugram,India,2025-07-29,"Responsibilities include:
- Experience with Azure
- Experience with Excel
- Experience with Git
- Experience with Spark
- Experience with Kubernetes
Strong communication skills required.","Spark,Snowflake,BigQuery,Excel,NumPy,ETL,Git,GCP,Data Warehousing,Airflow,AWS,Databricks,Python,Feature Engineering,Kubernetes,Docker,Azure"
JOB0367,Business Analyst,Wipro,Mumbai,India,2025-07-11,"Responsibilities include:
- Experience with PyTorch
- Experience with Communication
- Experience with Excel
- Experience with Statistics
- Experience with A/B Testing
Strong communication skills required.","Communication,SQL,PyTorch,Power BI,A/B Testing,Statistics,Data Cleaning,AWS,Python,Looker,Excel"
JOB0368,Data Analyst,Zomato,Mumbai,India,2025-08-20,"Responsibilities include:
- Experience with Airflow
- Experience with Power BI
- Experience with Matplotlib
- Experience with Excel
- Experience with SQL
Strong communication skills required.","Pandas,SQL,Matplotlib,Power BI,Tableau,Statistics,Data Cleaning,Databricks,Airflow,Python,Feature Engineering,Excel"
JOB0369,BI Analyst,Swiggy,Pune,India,2025-08-04,"Responsibilities include:
- Experience with Tableau
- Experience with Excel
- Experience with Looker
- Experience with Power BI
- Experience with NLP
Strong communication skills required.","Communication,NumPy,SQL,NLP,Power BI,Tableau,A/B Testing,Data Warehousing,Deep Learning,Git,Looker,Excel"
JOB0370,BI Analyst,Reliance Jio,Delhi,India,2025-08-18,"Responsibilities include:
- Experience with Git
- Experience with Looker
- Experience with Communication
- Experience with Excel
- Experience with Tableau
Strong communication skills required.","Pandas,Communication,SQL,Power BI,Tableau,Git,Data Warehousing,Looker,Excel"
JOB0371,BI Analyst,Tata Digital,Gurugram,India,2025-08-13,"Responsibilities include:
- Experience with Data Cleaning
- Experience with SQL
- Experience with Pandas
- Experience with Power BI
- Experience with Looker
Strong communication skills required.","Pandas,TensorFlow,Communication,ML Ops,SQL,Power BI,Tableau,Data Warehousing,Data Cleaning,Looker,Excel"
